mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,zcr_mean,tempo,rms_mean,filename,genre
-182.05023,103.41656,-18.22728,31.200912,-12.540437,18.842093,-12.869497,19.378906,-17.704334,18.50028,-14.324433,11.545081,-11.634119,67.73014,20.108793,19.00996,18.902756,11.8283615,13.747531,10.939939,10.227242,8.341365,9.737759,7.992472,8.506554,7.709097,0.43995467,0.28720936,0.24704428,0.28380874,0.42997798,0.60308236,0.37390336,0.30660152,0.25317064,0.24095461,0.23581062,0.28212368,2219.3232376250994,571.3686202543012,4882.52047606666,2306.993918968888,0.09617402162345201,129.19921875,0.068242274,disco.00078.wav,disco
-154.6233,97.9326,-10.35732,39.12367,-11.213964,24.11131,-11.846502,24.19123,-13.460304,20.553188,-8.327632,5.867451,-9.686904,64.6612,23.950628,16.678543,11.402753,10.783191,11.315436,8.612497,9.199992,8.217457,8.296798,7.870152,7.971082,8.412937,0.38858244,0.42438784,0.406305,0.4474751,0.48486593,0.6473563,0.511373,0.4332868,0.5575184,0.39195606,0.39042008,0.35266796,2292.577700466476,655.3063621879904,5038.611198874081,2348.189624461127,0.09981534503192724,123.046875,0.084769994,disco.00079.wav,disco
-219.45566,94.70133,12.129364,48.870068,-7.2120833,16.628513,-15.087896,21.71444,-20.00235,13.238806,-15.698357,5.0570116,-15.283744,57.613033,24.533634,21.661867,16.422907,11.801904,17.302036,10.998444,8.27242,10.312285,9.849202,8.914496,8.494017,8.5628195,0.35413605,0.45506254,0.28559503,0.3053962,0.3393329,0.54222155,0.48502094,0.35730237,0.46147817,0.35165277,0.4261895,0.3009873,2143.645601948083,750.3098972011151,4956.820026787442,2414.24151082027,0.08475043234810371,99.38401442307692,0.059198096,disco.00080.wav,disco
-193.22008,89.19422,-20.013872,38.74353,-2.7159598,17.057264,-7.9501605,16.08651,-16.764881,7.716307,-15.71264,9.034708,-11.31675,113.88024,35.43796,20.636734,16.545868,13.630224,15.452224,13.338812,10.441799,11.973788,10.118974,10.913304,11.281745,9.881114,0.41584942,0.34554344,0.34036586,0.37620527,0.55271286,0.43129572,0.24565081,0.33148167,0.3154063,0.34562576,0.27957797,0.32088673,2292.41885340361,784.4120590126375,4740.313002642463,2208.3410022972375,0.11643089081849846,86.1328125,0.07870453,disco.00081.wav,disco
-63.650337,94.46596,-13.425887,32.77123,-13.71462,26.78027,-19.395613,24.65254,-11.667618,13.727572,-9.442895,8.833796,-4.980146,65.72754,33.392227,19.394749,14.438787,18.473139,13.067032,14.919654,10.08553,11.151327,10.355035,9.3111925,8.261517,8.37763,0.6224194,0.3912183,0.35408196,0.43103576,0.3498233,0.4196663,0.36336866,0.4848023,0.45300406,0.34294245,0.4077863,0.45190996,2577.013955506876,921.1520265319724,5419.383896393672,2387.3710450599965,0.13824595164957432,123.046875,0.1809062,disco.00082.wav,disco
-167.37817,112.48347,-4.5824194,37.09087,-8.613287,27.826746,-14.716945,18.52263,-16.490128,13.760587,-13.3312845,10.215414,-11.575291,58.44984,27.633137,26.353039,23.013655,15.575342,13.798317,10.762979,10.251909,10.3274975,9.328761,8.520008,7.7576847,8.815581,0.3226123,0.3960372,0.43785572,0.45701405,0.5521378,0.46514374,0.3966482,0.41744807,0.4888198,0.38318992,0.3081349,0.34455082,1959.5165152861578,680.4269568105806,4352.990344729586,2210.9024031622457,0.09003346918537151,117.45383522727273,0.087620184,disco.00083.wav,disco
-197.17924,83.36067,-38.55783,43.7167,-7.2955384,25.659225,-8.642003,13.397131,-12.153697,12.154943,-12.050202,10.627793,-2.4053423,95.07004,33.072506,27.624184,17.957018,12.736225,10.766926,9.155557,10.784185,8.668726,8.748846,8.357218,6.9252315,9.301925,0.47894293,0.55599034,0.49461398,0.42733783,0.43957877,0.3981441,0.47138298,0.4276828,0.52212733,0.5614887,0.65882796,0.60592246,2455.1239938572585,755.0270968606402,4726.279754166264,2100.1276135309945,0.1514639367260062,112.34714673913044,0.06203172,disco.00084.wav,disco
-166.76927,67.73106,11.18009,37.429222,-10.94142,27.39617,-18.94085,27.29737,-15.843282,20.550398,-8.622006,14.187619,-6.048987,73.49578,31.746347,25.947447,20.447933,14.805624,13.588633,12.149266,8.618331,10.156945,8.911378,9.9488,9.115403,8.4485235,0.6478122,0.52928734,0.51426595,0.5565874,0.6329272,0.5825981,0.521224,0.5592692,0.5432332,0.5298163,0.53535336,0.66459745,3002.526732630542,909.4114396883923,6575.051908227312,2745.823560012702,0.15866457345684984,123.046875,0.08925272,disco.00085.wav,disco
-95.80325,122.056595,-29.31912,50.3165,-11.940644,28.410152,-7.0477815,11.851946,-8.612015,11.568435,-18.395964,6.8620915,-11.662833,59.687973,29.159616,28.571102,14.444301,14.532162,12.968089,11.344628,10.687645,9.417223,8.123917,7.7079062,9.7363825,7.396172,0.46788067,0.34794354,0.39430687,0.429511,0.40034887,0.33325765,0.3391124,0.4809312,0.39634237,0.3928362,0.36641797,0.39154443,1867.9206448682264,641.4888325716234,3804.7769930340555,1875.2458291916632,0.09448204394833591,123.046875,0.16525841,disco.00086.wav,disco
-100.293015,110.01217,-26.644552,36.82376,-10.413422,28.777048,-14.843354,21.28987,-19.675669,18.522434,-16.387474,9.157716,-13.791584,38.49396,22.846565,15.785412,13.414932,10.57708,11.964576,9.930246,7.869549,7.5681796,7.6527553,7.487041,7.657772,6.2746816,0.4502005,0.36825025,0.35836217,0.39018986,0.3807257,0.4812002,0.42083263,0.40608287,0.38617116,0.3386245,0.32022497,0.31361622,2139.4226685316103,576.8497997880473,4526.789293791118,2190.2745079974266,0.10026696739551083,107.666015625,0.119228035,disco.00087.wav,disco
-97.88562,101.0036,-40.54761,51.050194,-11.70962,25.064745,-14.048207,17.197395,-9.623668,16.97353,-7.173523,11.723432,-5.7162294,37.7908,19.497759,12.000167,11.151251,8.126047,9.402412,6.9073033,7.3253984,6.5890794,7.0421157,7.178485,6.4498997,7.142876,0.4983717,0.3422572,0.4763589,0.31070903,0.35979515,0.40306827,0.35358188,0.5765141,0.36355084,0.40916094,0.30133018,0.3807458,2238.799259178444,401.3575555137173,4384.973484665247,2023.5212361031788,0.13146859278250775,123.046875,0.1190426,disco.00088.wav,disco
-114.932045,113.46387,-29.80431,42.612103,-10.32601,26.973412,-14.493735,21.240532,-17.650537,17.097872,-13.478901,8.591484,-11.4274235,54.55774,24.862429,21.096144,11.579897,10.517977,9.164789,8.87751,7.7455482,8.565388,6.829606,8.098745,6.2907352,6.8479013,0.56518126,0.3778699,0.39667368,0.34269738,0.4126905,0.44951418,0.41114813,0.57182276,0.3788254,0.42157257,0.4375745,0.39303526,2129.345891710664,571.3685955583056,4424.306580156734,2109.2513464164163,0.1118704497629644,129.19921875,0.10027614,disco.00089.wav,disco
-125.715775,88.52809,-16.738844,42.798134,-9.901168,29.185856,-19.342821,20.458702,-16.50553,15.012511,-8.765586,12.78412,-7.7588887,43.148228,24.155563,18.7881,14.374674,10.969776,10.093543,9.6176815,8.298104,8.055086,7.473812,7.3230696,6.7360506,6.4105206,0.44584438,0.4444362,0.63943774,0.40166518,0.4782229,0.61096793,0.55155915,0.5482406,0.39511234,0.4456239,0.43772164,0.42733508,2574.745841043983,657.9794567712296,5459.508653764754,2396.7692949678685,0.14616918416215172,129.19921875,0.09060021,disco.00090.wav,disco
-116.98034,98.51445,-19.014011,44.84704,3.8032014,28.483183,-1.1026872,14.693483,-7.7538214,9.756313,-10.111344,6.3672557,-3.9202325,91.93653,30.719925,28.67583,13.5194845,12.899583,11.46039,11.41515,10.79174,10.155201,11.045193,9.8856125,9.60896,8.708837,0.555156,0.5278283,0.50709194,0.47891274,0.3235686,0.32315442,0.32769766,0.47337106,0.33529592,0.23474969,0.45133272,0.45949736,2036.7728048043857,785.6432813977411,4203.124584280669,2079.237240380343,0.09159921935468267,99.38401442307692,0.17351265,disco.00091.wav,disco
-123.78829,89.824844,-1.8406463,51.169796,-16.261305,28.283545,-12.495138,19.032148,-13.280038,18.50002,-13.776396,12.866395,-8.7555,51.453743,25.245052,24.407476,14.302288,11.357687,11.06776,9.08723,8.526096,8.25234,8.285219,7.453209,6.6446815,8.347937,0.30480966,0.39763403,0.30513865,0.3975216,0.5853292,0.4032805,0.31024593,0.3280983,0.5291546,0.24098545,0.22390877,0.4226435,2457.998545443571,659.345237476264,5268.943139421682,2400.7893666639106,0.11753292497097523,117.45383522727273,0.1067002,disco.00092.wav,disco
-86.0438,87.53873,-20.172316,54.019077,-1.0642165,19.562546,-4.0897794,21.03777,-19.567509,12.389661,-22.010809,9.599067,-15.931526,58.69719,26.847004,17.168337,13.825421,13.7445,10.334858,12.584568,8.497527,11.213659,11.338726,9.717785,10.274913,11.463783,0.51543003,0.41044655,0.4576596,0.35313198,0.40400735,0.5228001,0.33472082,0.40756136,0.31019053,0.4562087,0.38682744,0.34064382,2461.186456192989,700.5061559304482,5019.294649011948,2302.6189119910505,0.13708722849748453,107.666015625,0.15334107,disco.00093.wav,disco
-130.00577,102.49775,-4.4431324,50.061092,-15.532888,32.128155,-18.18232,24.28785,-11.902589,13.763349,-12.898068,7.2710958,-9.37947,45.206974,23.612421,11.0480995,10.685483,7.3932953,7.978372,8.362416,7.0603065,6.8135843,7.17811,5.965174,6.1891704,9.149973,0.7007569,0.43838912,0.358302,0.341222,0.40210277,0.38737565,0.32487985,0.44051746,0.33541986,0.34202543,0.4461071,0.48610175,2208.1328125649534,546.8557821862051,5075.635974990325,2353.792380762621,0.09361054506095201,135.99917763157896,0.099305406,disco.00094.wav,disco
-159.86688,81.975266,-16.765373,52.506096,-4.448031,22.865053,-8.22628,23.367426,-5.528469,17.693354,-15.369107,10.806196,-13.526739,72.54375,28.84482,25.685368,16.041506,15.5785265,15.589585,11.378652,10.719978,10.248681,10.978151,10.342544,7.99941,8.372498,0.42210245,0.39405277,0.5712396,0.4799073,0.43490535,0.48569822,0.43749288,0.53460693,0.49976015,0.51745975,0.43722242,0.40464947,2487.5432668509993,756.393747233897,5009.186376801954,2277.16219463796,0.11808431997387771,123.046875,0.09841011,disco.00095.wav,disco
-133.8668,93.47174,-24.215984,61.442543,-22.856274,30.976551,-14.959397,20.244457,-9.292844,15.786768,-8.740783,11.96879,-5.3208146,52.799984,24.313116,19.780514,12.839126,11.106016,12.854606,8.723946,8.982103,8.9862795,7.913145,9.851107,7.7248983,8.464198,0.42868567,0.37489024,0.4367096,0.35214975,0.3849142,0.33031282,0.41968983,0.5242675,0.4142331,0.41263196,0.38784763,0.53216267,2481.8873524061787,608.4665721108403,4956.828360070385,2178.616422901751,0.13440697259578174,103.359375,0.09199635,disco.00096.wav,disco
-116.92593,75.75966,-4.20548,37.28704,-5.3384075,31.376095,-12.168359,22.909481,-11.43796,14.624772,-13.049892,13.411264,-13.22882,52.756435,17.1763,11.792342,12.21818,9.402749,8.799665,7.8113174,8.81369,7.1184583,7.5021615,7.4263234,7.954533,8.034678,0.37523428,0.33049372,0.36074653,0.27507776,0.29733136,0.595565,0.3301942,0.26999834,0.39937425,0.46160704,0.802212,0.48320276,2826.063206316061,561.7286050435805,6233.628972765093,2680.6698684184457,0.12049624794407894,129.19921875,0.10807372,disco.00097.wav,disco
-91.597725,99.463974,-8.991621,40.185043,-18.037636,22.567217,-21.956272,15.782541,-25.66539,17.664223,-13.675539,15.635084,-15.469164,42.9471,20.604172,16.365696,14.315862,12.018471,11.04553,10.807798,9.714177,7.9792285,7.6128635,7.3042703,8.488796,6.999931,0.38626796,0.45169875,0.4691174,0.42789328,0.5165407,0.4850332,0.62511057,0.43903297,0.31512135,0.32945326,0.3461139,0.4990394,2417.4575778644535,594.2396533949037,5384.717439350329,2431.704296381701,0.11262743687113003,123.046875,0.12268789,disco.00098.wav,disco
-91.597725,99.463974,-8.991621,40.185043,-18.037636,22.567217,-21.956272,15.782541,-25.66539,17.664223,-13.675539,15.635084,-15.469164,42.9471,20.604172,16.365696,14.315862,12.018471,11.04553,10.807798,9.714177,7.9792285,7.6128635,7.3042703,8.488796,6.999931,0.38626796,0.45169875,0.4691174,0.42789328,0.5165407,0.4850332,0.62511057,0.43903297,0.31512135,0.32945326,0.3461139,0.4990394,2417.4575778644535,594.2396533949037,5384.717439350329,2431.704296381701,0.11262743687113003,123.046875,0.12268789,disco.00099.wav,disco
-113.619385,121.55302,-19.151056,42.345768,-6.3711677,18.613033,-13.69206,15.339378,-12.283617,10.973775,-8.32241,8.8067875,-3.665802,50.703182,17.19664,15.34861,12.281505,12.962432,9.442965,8.222213,8.310419,9.063802,7.9624414,7.8619676,7.1618433,6.4227433,0.36172688,0.36761868,0.43997994,0.24463451,0.24780172,0.33561546,0.364576,0.43564716,0.2958413,0.31463382,0.40656042,0.38477036,1784.416545970319,360.1941660724689,3806.4186497738488,2002.6571063943209,0.08306639113293343,123.046875,0.130192,blues.00000.wav,blues
-207.58151,123.99715,8.939115,35.870758,2.9199705,21.518787,-8.555368,23.355938,-10.101037,11.906445,-5.5581226,5.375942,-2.237833,88.151985,23.667763,23.931152,16.274376,16.734621,12.508815,14.176376,11.931994,12.893104,10.215605,10.25786,9.813216,8.0561075,0.45962226,0.34987715,0.32096857,0.21158583,0.20090792,0.3310051,0.39764693,0.5606764,0.3843793,0.25547376,0.28495902,0.33423838,1529.8713140945188,613.1978884116917,3548.9868730952494,2038.6121427572907,0.056044256724071206,67.99958881578948,0.095891684,blues.00001.wav,blues
-90.776344,140.44861,-29.10056,31.68734,-13.975971,25.741686,-13.644712,11.623112,-11.775921,9.700466,-13.115349,5.7857637,-8.899733,57.61765,22.563513,20.297462,12.006151,12.490621,8.629561,10.328758,10.32607,8.104654,8.236836,7.592525,8.037509,7.7766604,0.2726714,0.19586875,0.31525418,0.40813467,0.5470826,0.32177544,0.30478698,0.2885169,0.33424202,0.40191108,0.38430804,0.5881898,1552.6377863181906,395.6492065008607,3041.0899442784926,1747.382028301664,0.07630074799245357,161.4990234375,0.17549369,blues.00002.wav,blues
-199.462,150.09471,5.649167,26.870144,1.7554405,14.23688,-4.8288727,9.297849,-0.7531419,8.147393,-3.1952357,6.0853534,-2.4761882,74.13483,21.36742,16.032692,12.57767,16.367716,11.264206,12.492485,9.009487,9.610511,8.439375,10.503592,6.9414353,7.537466,0.34086183,0.40857685,0.52456856,0.5470745,0.6571128,0.51167107,0.35563052,0.25169018,0.24638641,0.3152089,0.31654346,0.38285515,1070.1100585189854,429.54237913885106,2185.0617872303114,1596.244204184935,0.03330894446594427,63.02400914634146,0.14113921,blues.00003.wav,blues
-160.29185,126.19577,-35.6025,22.151169,-32.48764,10.862022,-23.357162,0.50052315,-11.80477,1.2038774,-13.085074,-2.8098488,-6.935621,72.09816,29.218794,18.267778,13.916656,18.342604,11.6102,9.659235,11.169667,11.401259,9.989755,8.961199,9.300109,9.46644,0.19272666,0.31723163,0.3915513,0.25590548,0.19280396,0.5305817,0.2539424,0.13921544,0.27655503,0.32433584,0.55529773,0.27302992,1835.507008401494,585.9472988521989,3581.003346162684,1748.3674767249374,0.1015001421004257,135.99917763157896,0.0915404,blues.00004.wav,blues
-177.88876,118.18953,-17.550728,30.753101,-21.732107,11.898545,-20.73228,3.176169,-8.575769,-0.9401843,-11.773799,-2.426076,-9.342486,85.460556,56.54741,25.576313,22.045116,20.820208,16.312283,13.032559,11.562216,13.127509,10.00648,8.751917,8.860253,8.951683,0.23830761,0.30017722,0.6168902,0.23552342,0.12392119,0.24363402,0.27951214,0.41132173,0.2439938,0.28561267,0.2841992,0.36587498,1831.9900685948742,1015.5272536119522,3480.8539517523704,1729.4562589469804,0.09403986975135449,69.83741554054055,0.10343772,blues.00005.wav,blues
-190.17502,130.29242,-36.348473,33.02909,11.085681,-0.59637237,-20.882357,0.27711606,-6.5008707,-5.515623,-7.8452897,-3.123599,-6.595716,98.21622,43.98217,36.161358,21.916225,32.917904,16.739882,12.31618,10.143775,11.45195,12.389087,9.358328,8.014027,8.897414,0.42547882,0.22330669,0.13130379,0.15264674,0.24185759,0.49107337,0.24560353,0.16917843,0.28823313,0.46142802,0.35944864,0.3073091,1459.0353761872718,661.9048512246571,2795.67476160386,1388.7255154687844,0.07302790308146284,71.77734375,0.1416879,blues.00006.wav,blues
-179.42007,136.4421,-26.644339,39.979595,5.3018146,10.921237,-20.555347,8.507477,-11.35436,-3.469098,-8.414114,-6.956977,-3.5483482,81.08917,38.470413,24.310024,18.792528,25.503872,11.677463,12.794587,12.307668,13.115827,13.3572235,12.151825,9.153007,9.660816,0.25941813,0.26425815,0.32541993,0.21780176,0.2151206,0.29521686,0.19004413,0.1808651,0.26435012,0.39014107,0.64855105,0.43658754,1451.8494584581745,670.7739279240659,2955.7654602239745,1577.5518583197475,0.06143500266060371,92.28515625,0.13174523,blues.00007.wav,blues
-121.387115,122.505394,-14.739394,46.135292,-8.160384,20.17051,-19.169321,23.050188,-11.82594,21.173412,-6.7202907,7.0050187,-12.739911,51.20196,20.3649,18.476788,13.921793,13.293729,10.343644,7.594192,8.770052,6.5177164,7.644031,6.9971523,7.4997573,7.8674307,0.31952104,0.30466488,0.36683214,0.42233843,0.5240038,0.45069417,0.49352205,0.35298547,0.38034287,0.4618828,0.36648226,0.4647075,1719.2739373344182,404.21486033912043,3781.5188003398316,2031.6873439502442,0.06402757957623839,83.35433467741936,0.14236063,blues.00008.wav,blues
-213.20453,115.15454,-11.720504,39.032555,-20.357819,13.089926,-9.180815,9.023639,-14.101023,4.283337,-6.0441957,3.786368,0.22368738,78.31431,28.262222,25.864157,18.730318,23.071657,16.684895,11.249238,8.2433195,10.496001,9.617187,9.212237,10.222246,8.740899,0.2484124,0.2733064,0.4887444,0.26811463,0.17957145,0.26779732,0.22273748,0.41564554,0.27288088,0.1811643,0.22930484,0.24049188,1817.5295464146707,546.1286759179139,3944.584480970637,1973.6903092151892,0.0792153184258901,80.74951171875,0.08132098,blues.00009.wav,blues
-173.71587,137.14024,-23.767647,26.99174,-16.687662,4.2143745,-12.582618,5.85456,-2.884673,-1.1866813,-1.9771539,1.8001548,-3.0044112,90.2122,32.895638,32.049587,22.26209,17.024559,12.638329,12.267991,9.082866,10.4207115,8.099662,7.44855,7.6134143,9.680582,0.4616739,0.17095311,0.19264793,0.3785968,0.35386512,0.45910838,0.27638823,0.32404974,0.18769908,0.20247579,0.3237246,0.31639948,1410.675357056211,453.11712875660953,2767.5082652561437,1512.9717892723322,0.06298072271671827,161.4990234375,0.14286481,blues.00010.wav,blues
-287.92355,123.97102,5.4561224,33.684544,1.0892011,14.704721,-4.898606,8.6532755,0.78279763,6.5667357,-4.87944,-3.1806588,-5.5570035,77.045265,31.523533,17.381046,18.55079,21.01286,15.348381,12.217013,13.753051,12.197827,10.686265,9.686741,9.17844,8.085729,0.24839152,0.23022647,0.30491775,0.41385776,0.6585419,0.54143935,0.35246068,0.3485756,0.34564978,0.34801114,0.2766419,0.3209709,1353.3291189300644,715.474465842059,2882.31590436339,1757.331004406928,0.04395891785990712,161.4990234375,0.065684564,blues.00011.wav,blues
-207.20874,132.79709,-15.460706,60.99486,0.7102412,12.46128,1.1609278,-1.5278944,-17.901815,8.369234,-2.4538188,-0.5966887,0.36881655,67.661995,25.794357,30.592875,18.18241,17.721489,10.059373,10.392875,10.568409,9.819367,9.735622,11.820317,9.624632,9.283365,0.30367604,0.16028023,0.21962741,0.20349407,0.19680664,0.2664422,0.301618,0.15768725,0.18246064,0.21346883,0.37555256,0.6508768,1361.1004062354928,507.00601443997215,2739.791766187355,1567.6007717770153,0.06912392064144737,184.5703125,0.11902389,blues.00012.wav,blues
-209.7822,124.46592,10.285805,47.030174,6.4823856,15.417021,-2.0100777,6.735786,-21.54862,10.7284975,-5.532432,-2.202038,-3.051727,44.38294,23.290462,25.728228,12.177268,10.098318,12.095588,8.332418,8.717909,9.820377,9.790461,9.524994,7.695251,7.2376456,0.12737738,0.14210585,0.1711677,0.14698215,0.18988644,0.23153731,0.15596744,0.21648782,0.3453191,0.38492697,0.6915307,0.3734269,1324.3317542217217,414.29530275438486,2710.3669441152283,1827.3844642890322,0.051417300575657895,107.666015625,0.11318897,blues.00013.wav,blues
-305.69858,113.041626,12.114901,45.039444,17.73924,14.59463,4.1571283,0.24009794,-7.013088,13.649843,8.923058,1.3016899,5.9521284,90.5473,26.103662,38.257935,14.991419,15.779799,12.438758,12.554844,12.913715,9.8775425,8.767174,9.4865055,7.920795,8.022303,0.29620653,0.31608978,0.2948222,0.24004874,0.29478705,0.3142644,0.23711237,0.23535694,0.28419057,0.37784418,0.6203979,0.43736976,1172.2763008557504,383.77702373407834,2345.777482071159,1705.8583767615453,0.045045834945820436,151.99908088235293,0.06693625,blues.00014.wav,blues
-238.53304,120.08829,-4.2245555,42.310043,5.91633,13.914182,5.3575773,1.9037088,-16.92988,12.339311,3.9409604,-1.390677,0.014792049,66.202576,26.99122,31.297773,19.574749,17.288061,10.838106,10.939125,11.995671,9.480667,8.733511,9.037074,7.8046145,7.7852073,0.26288962,0.16624136,0.24380194,0.24289566,0.2842023,0.29283303,0.26068234,0.1692273,0.19756262,0.24369343,0.3623675,0.51776224,1420.4114787701458,447.3246402980111,2930.240614569224,1730.9171016184662,0.0637176797116873,103.359375,0.080638945,blues.00015.wav,blues
-233.79489,120.66705,-3.1675608,39.53927,3.858855,18.839672,-3.6889172,4.431845,-14.975374,17.571033,1.8447446,2.538607,-1.2386857,70.44123,23.711533,34.757095,19.91084,16.844215,12.497924,10.01887,10.562872,10.074906,10.108127,10.421931,8.149384,8.067007,0.23256327,0.16887471,0.14962564,0.27871907,0.40747806,0.24971193,0.27227345,0.35508338,0.52867234,0.53750116,0.2650396,0.25401494,1455.0424713768052,390.38911330868757,3009.9651324859715,1825.9090251785233,0.061350725014512386,198.76802884615384,0.08141902,blues.00016.wav,blues
-245.75414,140.48093,-2.771439,60.42012,18.9254,9.837099,3.566577,0.5361875,-16.36736,6.6298547,7.269149,-4.0157304,1.6074536,72.074905,28.298141,28.210205,18.994875,15.329366,9.987851,10.89083,9.650059,11.359438,10.260237,9.8356695,8.446647,8.5421295,0.30284932,0.20715837,0.15734085,0.15960148,0.30674282,0.25651142,0.25413826,0.31225285,0.42534313,0.5789123,0.35321245,0.31281108,1088.7781161784517,481.44119724619605,2134.7537581027477,1410.835952501535,0.04832397083010836,172.265625,0.09325911,blues.00017.wav,blues
-252.51877,104.93699,15.316828,42.673473,6.7626176,21.623575,-1.3132769,5.691933,-16.619516,12.161626,-1.96795,1.969765,-0.8889585,53.61874,24.581554,25.72705,12.750804,9.637907,10.824914,8.57424,10.023236,11.194995,11.117656,7.221668,8.042828,6.976862,0.21098194,0.16093782,0.18874958,0.2026811,0.21735214,0.28019816,0.32945475,0.25060385,0.3304171,0.37706193,0.29860243,0.39391086,1537.56091926741,439.6508001183023,3495.4621967516446,2054.224165444145,0.056131935710139316,83.35433467741936,0.07964064,blues.00018.wav,blues
-236.6889,138.40428,-4.923575,47.647713,5.152376,8.895284,0.48285624,-3.801668,-14.974891,10.432587,-0.35396186,0.78834546,1.7829303,74.70635,23.166365,34.172825,17.647171,21.601053,9.574511,9.904786,12.6051855,8.792124,10.22606,11.592767,8.970575,8.832467,0.19436334,0.19354895,0.15701014,0.25425065,0.34076017,0.14692925,0.13923538,0.24408162,0.43790004,0.55475724,0.2523997,0.17307656,1195.4133983085599,499.72228766743984,2235.2114839819565,1480.9442638678338,0.05887114817143963,123.046875,0.09763429,blues.00019.wav,blues
-230.42657,127.100525,7.1453543,39.784317,1.9449425,17.40534,-5.639429,8.25213,-18.104385,13.842513,-3.760913,2.5718594,-4.3208055,54.645504,19.935543,24.487257,13.249691,10.760223,10.012037,8.914257,8.327551,7.7455463,8.527892,8.461935,8.635147,7.9143233,0.2498887,0.17251885,0.21738857,0.29259932,0.4965705,0.24946392,0.22612885,0.3428218,0.38833627,0.2994913,0.2835259,0.4148592,1389.9522837601057,320.81513964141226,3005.7401580338137,1911.314399268947,0.05256015080785604,135.99917763157896,0.07535405,blues.00020.wav,blues
-264.67847,138.85834,11.156023,48.538254,14.895922,20.584368,3.2051423,1.2625881,-15.847021,15.986576,3.3616712,-1.5137409,1.892155,79.659164,31.658894,35.838104,19.26861,15.755782,11.40654,10.956984,10.222084,9.767315,9.229901,8.8989725,8.480931,8.370804,0.23320141,0.16180477,0.1796781,0.21733347,0.38632265,0.55752563,0.45657688,0.4428042,0.40352076,0.29652035,0.28424704,0.23417057,1046.7275070203586,540.0754646880029,1831.1222607875386,1480.579161010759,0.04793735185274768,99.38401442307692,0.101118095,blues.00021.wav,blues
-233.85751,136.17209,3.2713184,48.931213,8.685134,13.97951,5.3548675,0.39087027,-13.504575,16.856106,5.130938,-2.23188,3.9640331,80.59228,30.97792,34.091278,19.602709,17.44671,12.861816,10.272586,11.302638,12.309769,9.099174,10.696426,8.792097,8.120822,0.38974723,0.23288266,0.21152747,0.25629792,0.3287828,0.49499995,0.35562563,0.3200954,0.28151298,0.31772667,0.25046697,0.23763892,1156.2023631215006,560.5751355792387,2170.511875211639,1497.7588839195641,0.05861340218653251,95.703125,0.1134315,blues.00022.wav,blues
-227.26886,137.7307,-14.493466,63.555702,5.612641,11.984639,1.885552,-1.8633765,-7.6205554,-2.4471745,-2.8867247,-9.429529,-10.923913,64.407616,22.50393,35.303547,14.52175,12.356342,9.678051,10.130399,9.341696,9.878339,9.883728,10.20205,9.378918,10.746888,0.20807506,0.2733587,0.18795387,0.20784993,0.48305604,0.22900414,0.12476048,0.16496524,0.28222004,0.65096694,0.36525828,0.1911823,1210.4571260262846,363.08462230284545,2522.5430798604393,1498.0546093390133,0.052482675841718264,184.5703125,0.101914905,blues.00023.wav,blues
-274.31186,130.41371,-6.3927994,70.405014,13.269141,9.461284,7.7256403,-1.2474906,-0.5775883,-2.3025882,3.783147,0.08482318,-0.93943596,76.93624,22.375294,36.63964,17.646696,15.1845045,12.469622,11.023465,12.256719,9.70369,8.300184,8.762743,8.577574,11.257425,0.30606744,0.23341644,0.23148823,0.17517269,0.20543852,0.23799182,0.11788563,0.082357876,0.12760815,0.2973147,0.608955,0.53360045,1120.3909802285907,420.0105191253378,2325.127606938129,1447.8526250551818,0.047297899937113,103.359375,0.08696161,blues.00024.wav,blues
-249.2894,130.98703,0.67739016,66.68578,17.897806,4.623737,6.5983076,1.2490501,1.4163893,-1.579142,-0.96266294,-3.5719957,-2.9279816,63.097847,18.39497,39.751873,17.279259,13.545689,13.16553,9.820875,9.916266,8.703126,9.580453,10.0616665,9.229387,9.29168,0.2426887,0.20951723,0.26639336,0.18093738,0.23689625,0.30532318,0.1358221,0.11215393,0.17645559,0.4369102,0.7759139,0.41275713,1109.721378629315,372.4129388140998,2243.744765715702,1463.539070397656,0.05172493288022446,92.28515625,0.089179605,blues.00025.wav,blues
